alpha,CL,CD,CDp,CM,Top_Xtr,Bot_Xtr,airfoil_list,max_thickness,chord_at_max_thickness,max_camber,chord_at_max_camber,reynolds_no,cl_cd,max_cl_cd
12.250,1.2799,0.04099,0.03164,-0.0024,0.1247,1.0000,n2415-il,15,29.5,2,39.6,100000,31.224688948524033,46.59286037053773
12.500,1.2781,0.04273,0.03374,0.0005,0.1207,1.0000,n2415-il,15,29.5,2,39.6,100000,29.911069506201734,46.59286037053773
12.750,1.2876,0.04430,0.03536,0.0021,0.1159,1.0000,n2415-il,15,29.5,2,39.6,100000,29.065462753950342,46.59286037053773
13.000,1.3072,0.04615,0.03716,0.0025,0.1112,1.0000,n2415-il,15,29.5,2,39.6,100000,28.325027085590467,46.59286037053773
13.250,1.3049,0.04826,0.03956,0.0049,0.1080,1.0000,n2415-il,15,29.5,2,39.6,100000,27.038955656858683,46.59286037053773
13.500,1.3095,0.05017,0.04158,0.0065,0.1046,1.0000,n2415-il,15,29.5,2,39.6,100000,26.101255730516247,46.59286037053773
13.750,1.3345,0.05206,0.04333,0.0063,0.1005,1.0000,n2415-il,15,29.5,2,39.6,100000,25.63388398002305,46.59286037053773
14.000,1.3214,0.05477,0.04640,0.0089,0.0988,1.0000,n2415-il,15,29.5,2,39.6,100000,24.126346540076682,46.59286037053773
14.250,1.3119,0.05767,0.04959,0.0108,0.0969,1.0000,n2415-il,15,29.5,2,39.6,100000,22.748396046471303,46.59286037053773
14.500,1.3078,0.06041,0.05251,0.0120,0.0947,1.0000,n2415-il,15,29.5,2,39.6,100000,21.648733653368648,46.59286037053773
14.750,1.3125,0.06267,0.05481,0.0128,0.0924,1.0000,n2415-il,15,29.5,2,39.6,100000,20.943034944949737,46.59286037053773
15.000,1.3232,0.06537,0.05750,0.0133,0.0900,1.0000,n2415-il,15,29.5,2,39.6,100000,20.241701086125133,46.59286037053773
15.250,1.2974,0.06974,0.06222,0.0142,0.0894,1.0000,n2415-il,15,29.5,2,39.6,100000,18.603383997705766,46.59286037053773
15.500,1.2692,0.07486,0.06766,0.0142,0.0890,1.0000,n2415-il,15,29.5,2,39.6,100000,16.954314720812185,46.59286037053773
15.750,1.2373,0.08091,0.07402,0.0132,0.0887,1.0000,n2415-il,15,29.5,2,39.6,100000,15.292300086515883,46.59286037053773
16.000,1.2005,0.08819,0.08160,0.0110,0.0888,1.0000,n2415-il,15,29.5,2,39.6,100000,13.6126544959746,46.59286037053773
16.250,1.1568,0.09720,0.09090,0.0071,0.0892,1.0000,n2415-il,15,29.5,2,39.6,100000,11.901234567901236,46.59286037053773
16.500,1.1059,0.10868,0.10263,0.0011,0.0899,1.0000,n2415-il,15,29.5,2,39.6,100000,10.175745307324256,46.59286037053773
-14.250,-0.7841,0.07840,0.07388,-0.0595,1.0000,0.0563,n2415-il,15,29.5,2,39.6,200000,-10.001275510204081,64.15567282321899
-14.000,-0.8778,0.06085,0.05586,-0.0730,1.0000,0.0548,n2415-il,15,29.5,2,39.6,200000,-14.425636811832375,64.15567282321899
-13.750,-0.9147,0.05409,0.04880,-0.0764,1.0000,0.0547,n2415-il,15,29.5,2,39.6,200000,-16.910704381586246,64.15567282321899
-13.500,-0.9374,0.04984,0.04432,-0.0769,1.0000,0.0549,n2415-il,15,29.5,2,39.6,200000,-18.808186195826643,64.15567282321899
-13.250,-0.9551,0.04665,0.04090,-0.0758,1.0000,0.0553,n2415-il,15,29.5,2,39.6,200000,-20.473740621650588,64.15567282321899
-13.000,-0.9710,0.04414,0.03818,-0.0731,1.0000,0.0557,n2415-il,15,29.5,2,39.6,200000,-21.998187584956955,64.15567282321899
-12.750,-0.9869,0.04216,0.03600,-0.0688,1.0000,0.0562,n2415-il,15,29.5,2,39.6,200000,-23.408444022770396,64.15567282321899
-12.500,-0.9983,0.04024,0.03384,-0.0647,1.0000,0.0568,n2415-il,15,29.5,2,39.6,200000,-24.80864811133201,64.15567282321899
-12.250,-1.0073,0.03850,0.03181,-0.0605,1.0000,0.0576,n2415-il,15,29.5,2,39.6,200000,-26.163636363636368,64.15567282321899
-12.000,-1.0083,0.03670,0.02981,-0.0572,1.0000,0.0585,n2415-il,15,29.5,2,39.6,200000,-27.47411444141689,64.15567282321899
-11.750,-0.9949,0.03556,0.02875,-0.0555,1.0000,0.0597,n2415-il,15,29.5,2,39.6,200000,-27.978065241844767,64.15567282321899
-11.500,-0.9867,0.03462,0.02777,-0.0529,1.0000,0.0609,n2415-il,15,29.5,2,39.6,200000,-28.500866551126517,64.15567282321899
-11.250,-0.9796,0.03357,0.02662,-0.0501,1.0000,0.0623,n2415-il,15,29.5,2,39.6,200000,-29.18081620494489,64.15567282321899
-11.000,-0.9739,0.03239,0.02524,-0.0470,1.0000,0.0637,n2415-il,15,29.5,2,39.6,200000,-30.06792219820932,64.15567282321899
-10.750,-0.9688,0.03126,0.02382,-0.0437,1.0000,0.0649,n2415-il,15,29.5,2,39.6,200000,-30.9916826615483,64.15567282321899
-10.500,-0.9557,0.02985,0.02244,-0.0418,1.0000,0.0664,n2415-il,15,29.5,2,39.6,200000,-32.016750418760466,64.15567282321899
-10.250,-0.9423,0.02910,0.02173,-0.0397,1.0000,0.0681,n2415-il,15,29.5,2,39.6,200000,-32.381443298969074,64.15567282321899
-10.000,-0.9303,0.02834,0.02088,-0.0374,1.0000,0.0701,n2415-il,15,29.5,2,39.6,200000,-32.82639378969654,64.15567282321899
-9.750,-0.9185,0.02753,0.01987,-0.0350,1.0000,0.0721,n2415-il,15,29.5,2,39.6,200000,-33.36360334180894,64.15567282321899
-9.500,-0.9048,0.02643,0.01869,-0.0329,1.0000,0.0741,n2415-il,15,29.5,2,39.6,200000,-34.233825198637916,64.15567282321899
-9.250,-0.8892,0.02571,0.01804,-0.0312,1.0000,0.0762,n2415-il,15,29.5,2,39.6,200000,-34.58576429404901,64.15567282321899
-9.000,-0.8740,0.02511,0.01739,-0.0293,1.0000,0.0788,n2415-il,15,29.5,2,39.6,200000,-34.8068498606133,64.15567282321899
-8.750,-0.8589,0.02453,0.01661,-0.0274,1.0000,0.0815,n2415-il,15,29.5,2,39.6,200000,-35.014268242967795,64.15567282321899
-8.500,-0.8421,0.02360,0.01575,-0.0259,1.0000,0.0842,n2415-il,15,29.5,2,39.6,200000,-35.682203389830505,64.15567282321899
-8.250,-0.8249,0.02311,0.01527,-0.0244,1.0000,0.0873,n2415-il,15,29.5,2,39.6,200000,-35.69450454348767,64.15567282321899
-8.000,-0.8074,0.02266,0.01468,-0.0228,1.0000,0.0908,n2415-il,15,29.5,2,39.6,200000,-35.63106796116505,64.15567282321899
-7.750,-0.7869,0.02189,0.01398,-0.0220,0.9995,0.0946,n2415-il,15,29.5,2,39.6,200000,-35.947921425308365,64.15567282321899
-7.500,-0.7482,0.02140,0.01345,-0.0246,0.9956,0.1003,n2415-il,15,29.5,2,39.6,200000,-34.96261682242991,64.15567282321899
-7.250,-0.7104,0.02070,0.01278,-0.0271,0.9919,0.1064,n2415-il,15,29.5,2,39.6,200000,-34.31884057971015,64.15567282321899
-7.000,-0.6729,0.02029,0.01228,-0.0293,0.9869,0.1136,n2415-il,15,29.5,2,39.6,200000,-33.16412025628389,64.15567282321899
-6.750,-0.6337,0.01964,0.01175,-0.0321,0.9830,0.1217,n2415-il,15,29.5,2,39.6,200000,-32.265784114052956,64.15567282321899
-6.500,-0.5979,0.01907,0.01119,-0.0340,0.9775,0.1305,n2415-il,15,29.5,2,39.6,200000,-31.352910330361823,64.15567282321899
-6.250,-0.5590,0.01869,0.01076,-0.0364,0.9723,0.1410,n2415-il,15,29.5,2,39.6,200000,-29.909042268592835,64.15567282321899
-6.000,-0.5168,0.01820,0.01034,-0.0396,0.9690,0.1537,n2415-il,15,29.5,2,39.6,200000,-28.395604395604398,64.15567282321899
-5.750,-0.4858,0.01770,0.00993,-0.0405,0.9613,0.1659,n2415-il,15,29.5,2,39.6,200000,-27.44632768361582,64.15567282321899
-5.500,-0.4457,0.01724,0.00954,-0.0431,0.9570,0.1816,n2415-il,15,29.5,2,39.6,200000,-25.85266821345708,64.15567282321899
-5.250,-0.4078,0.01683,0.00919,-0.0453,0.9523,0.1986,n2415-il,15,29.5,2,39.6,200000,-24.230540701128934,64.15567282321899
-5.000,-0.3745,0.01643,0.00886,-0.0465,0.9451,0.2164,n2415-il,15,29.5,2,39.6,200000,-22.79367011564212,64.15567282321899
-4.750,-0.3328,0.01601,0.00850,-0.0493,0.9413,0.2380,n2415-il,15,29.5,2,39.6,200000,-20.787008119925044,64.15567282321899
-4.500,-0.2887,0.01553,0.00816,-0.0527,0.9389,0.2617,n2415-il,15,29.5,2,39.6,200000,-18.589826142949132,64.15567282321899
-4.250,-0.2616,0.01521,0.00792,-0.0525,0.9290,0.2827,n2415-il,15,29.5,2,39.6,200000,-17.19921104536489,64.15567282321899
-4.000,-0.2213,0.01480,0.00758,-0.0549,0.9250,0.3094,n2415-il,15,29.5,2,39.6,200000,-14.952702702702702,64.15567282321899
-3.750,-0.1889,0.01440,0.00731,-0.0557,0.9181,0.3343,n2415-il,15,29.5,2,39.6,200000,-13.118055555555557,64.15567282321899
-3.500,-0.1565,0.01401,0.00702,-0.0564,0.9105,0.3619,n2415-il,15,29.5,2,39.6,200000,-11.170592433975731,64.15567282321899
-3.250,-0.1197,0.01353,0.00667,-0.0579,0.9060,0.3924,n2415-il,15,29.5,2,39.6,200000,-8.847006651884701,64.15567282321899
-3.000,-0.0944,0.01322,0.00648,-0.0572,0.8950,0.4223,n2415-il,15,29.5,2,39.6,200000,-7.140695915279879,64.15567282321899
-2.750,-0.0612,0.01277,0.00617,-0.0578,0.8889,0.4589,n2415-il,15,29.5,2,39.6,200000,-4.792482380579483,64.15567282321899
-2.500,-0.0365,0.01247,0.00602,-0.0568,0.8775,0.4958,n2415-il,15,29.5,2,39.6,200000,-2.9270248596631916,64.15567282321899
-2.250,-0.0055,0.01206,0.00577,-0.0569,0.8704,0.5381,n2415-il,15,29.5,2,39.6,200000,-0.4560530679933665,64.15567282321899
-2.000,0.0183,0.01181,0.00568,-0.0557,0.8579,0.5791,n2415-il,15,29.5,2,39.6,200000,1.5495342929720577,64.15567282321899
-1.750,0.0455,0.01153,0.00553,-0.0549,0.8478,0.6216,n2415-il,15,29.5,2,39.6,200000,3.946227233304423,64.15567282321899
-1.500,0.0719,0.01129,0.00541,-0.0540,0.8364,0.6624,n2415-il,15,29.5,2,39.6,200000,6.368467670504872,64.15567282321899
-1.250,0.0969,0.01112,0.00536,-0.0528,0.8238,0.7011,n2415-il,15,29.5,2,39.6,200000,8.714028776978418,64.15567282321899
-1.000,0.1237,0.01096,0.00528,-0.0518,0.8124,0.7382,n2415-il,15,29.5,2,39.6,200000,11.286496350364965,64.15567282321899
-0.750,0.1494,0.01086,0.00524,-0.0506,0.7995,0.7731,n2415-il,15,29.5,2,39.6,200000,13.756906077348066,64.15567282321899
-0.500,0.1744,0.01082,0.00525,-0.0493,0.7855,0.8064,n2415-il,15,29.5,2,39.6,200000,16.11829944547135,64.15567282321899
-0.250,0.2006,0.01082,0.00527,-0.0481,0.7724,0.8365,n2415-il,15,29.5,2,39.6,200000,18.53974121996303,64.15567282321899
0.000,0.2279,0.01085,0.00526,-0.0471,0.7597,0.8648,n2415-il,15,29.5,2,39.6,200000,21.004608294930875,64.15567282321899
0.250,0.2563,0.01094,0.00534,-0.0464,0.7450,0.8890,n2415-il,15,29.5,2,39.6,200000,23.42778793418647,64.15567282321899
0.500,0.2869,0.01107,0.00542,-0.0462,0.7303,0.9108,n2415-il,15,29.5,2,39.6,200000,25.916892502258357,64.15567282321899
0.750,0.3212,0.01122,0.00550,-0.0469,0.7161,0.9292,n2415-il,15,29.5,2,39.6,200000,28.627450980392155,64.15567282321899
1.000,0.3597,0.01139,0.00556,-0.0485,0.7018,0.9440,n2415-il,15,29.5,2,39.6,200000,31.58033362598771,64.15567282321899
1.250,0.4013,0.01155,0.00561,-0.0508,0.6874,0.9566,n2415-il,15,29.5,2,39.6,200000,34.74458874458875,64.15567282321899
1.500,0.4447,0.01171,0.00569,-0.0538,0.6716,0.9681,n2415-il,15,29.5,2,39.6,200000,37.97608881298036,64.15567282321899
1.750,0.4933,0.01182,0.00573,-0.0579,0.6557,0.9763,n2415-il,15,29.5,2,39.6,200000,41.73434856175973,64.15567282321899
2.000,0.5396,0.01193,0.00575,-0.0617,0.6401,0.9855,n2415-il,15,29.5,2,39.6,200000,45.23051131601006,64.15567282321899
2.250,0.5865,0.01202,0.00575,-0.0657,0.6247,0.9943,n2415-il,15,29.5,2,39.6,200000,48.793677204658906,64.15567282321899
2.500,0.6283,0.01209,0.00572,-0.0687,0.6098,1.0000,n2415-il,15,29.5,2,39.6,200000,51.96856906534325,64.15567282321899
2.750,0.6497,0.01215,0.00570,-0.0677,0.5966,1.0000,n2415-il,15,29.5,2,39.6,200000,53.473251028806594,64.15567282321899
3.000,0.6703,0.01223,0.00574,-0.0665,0.5830,1.0000,n2415-il,15,29.5,2,39.6,200000,54.807849550286186,64.15567282321899
3.250,0.6913,0.01234,0.00579,-0.0653,0.5702,1.0000,n2415-il,15,29.5,2,39.6,200000,56.02106969205835,64.15567282321899
3.500,0.7126,0.01249,0.00583,-0.0641,0.5581,1.0000,n2415-il,15,29.5,2,39.6,200000,57.05364291433147,64.15567282321899
3.750,0.7329,0.01260,0.00594,-0.0628,0.5446,1.0000,n2415-il,15,29.5,2,39.6,200000,58.166666666666664,64.15567282321899
4.000,0.7535,0.01276,0.00605,-0.0614,0.5316,1.0000,n2415-il,15,29.5,2,39.6,200000,59.051724137931025,64.15567282321899
4.250,0.7743,0.01294,0.00615,-0.0600,0.5191,1.0000,n2415-il,15,29.5,2,39.6,200000,59.837712519319936,64.15567282321899
4.500,0.7948,0.01311,0.00628,-0.0586,0.5058,1.0000,n2415-il,15,29.5,2,39.6,200000,60.625476735316546,64.15567282321899
4.750,0.8149,0.01328,0.00644,-0.0571,0.4920,1.0000,n2415-il,15,29.5,2,39.6,200000,61.36295180722891,64.15567282321899
5.000,0.8352,0.01348,0.00660,-0.0556,0.4786,1.0000,n2415-il,15,29.5,2,39.6,200000,61.95845697329377,64.15567282321899
5.250,0.8557,0.01371,0.00676,-0.0541,0.4654,1.0000,n2415-il,15,29.5,2,39.6,200000,62.414296134208605,64.15567282321899
5.500,0.8756,0.01392,0.00693,-0.0525,0.4513,1.0000,n2415-il,15,29.5,2,39.6,200000,62.90229885057472,64.15567282321899
5.750,0.8953,0.01413,0.00713,-0.0509,0.4366,1.0000,n2415-il,15,29.5,2,39.6,200000,63.36164189667374,64.15567282321899
6.000,0.9149,0.01436,0.00735,-0.0493,0.4218,1.0000,n2415-il,15,29.5,2,39.6,200000,63.71169916434541,64.15567282321899
6.250,0.9344,0.01461,0.00756,-0.0477,0.4068,1.0000,n2415-il,15,29.5,2,39.6,200000,63.95619438740589,64.15567282321899
6.500,0.9537,0.01487,0.00778,-0.0460,0.3912,1.0000,n2415-il,15,29.5,2,39.6,200000,64.13584398117014,64.15567282321899
6.750,0.9726,0.01516,0.00803,-0.0443,0.3749,1.0000,n2415-il,15,29.5,2,39.6,200000,64.15567282321899,64.15567282321899
7.000,0.9914,0.01548,0.00830,-0.0427,0.3578,1.0000,n2415-il,15,29.5,2,39.6,200000,64.0439276485788,64.15567282321899
7.250,1.0098,0.01582,0.00860,-0.0410,0.3403,1.0000,n2415-il,15,29.5,2,39.6,200000,63.83059418457648,64.15567282321899
7.500,1.0278,0.01620,0.00894,-0.0392,0.3222,1.0000,n2415-il,15,29.5,2,39.6,200000,63.44444444444445,64.15567282321899
7.750,1.0454,0.01662,0.00931,-0.0374,0.3038,1.0000,n2415-il,15,29.5,2,39.6,200000,62.90012033694345,64.15567282321899
8.000,1.0622,0.01708,0.00972,-0.0356,0.2852,1.0000,n2415-il,15,29.5,2,39.6,200000,62.18969555035128,64.15567282321899
8.250,1.0782,0.01760,0.01017,-0.0337,0.2666,1.0000,n2415-il,15,29.5,2,39.6,200000,61.26136363636363,64.15567282321899
8.500,1.0932,0.01817,0.01067,-0.0316,0.2483,1.0000,n2415-il,15,29.5,2,39.6,200000,60.165107319757844,64.15567282321899
8.750,1.1071,0.01879,0.01122,-0.0294,0.2306,1.0000,n2415-il,15,29.5,2,39.6,200000,58.91963810537519,64.15567282321899
9.000,1.1195,0.01946,0.01181,-0.0271,0.2137,1.0000,n2415-il,15,29.5,2,39.6,200000,57.528263103802665,64.15567282321899
9.250,1.1302,0.02016,0.01245,-0.0244,0.1982,1.0000,n2415-il,15,29.5,2,39.6,200000,56.06150793650794,64.15567282321899
9.500,1.1408,0.02093,0.01316,-0.0219,0.1836,1.0000,n2415-il,15,29.5,2,39.6,200000,54.505494505494504,64.15567282321899
9.750,1.1514,0.02175,0.01395,-0.0195,0.1702,1.0000,n2415-il,15,29.5,2,39.6,200000,52.93793103448276,64.15567282321899
10.000,1.1617,0.02265,0.01482,-0.0172,0.1581,1.0000,n2415-il,15,29.5,2,39.6,200000,51.28918322295806,64.15567282321899
10.250,1.1709,0.02366,0.01578,-0.0149,0.1477,1.0000,n2415-il,15,29.5,2,39.6,200000,49.48858833474218,64.15567282321899
10.500,1.1787,0.02479,0.01683,-0.0126,0.1384,1.0000,n2415-il,15,29.5,2,39.6,200000,47.54739814441307,64.15567282321899
10.750,1.1899,0.02577,0.01787,-0.0108,0.1294,1.0000,n2415-il,15,29.5,2,39.6,200000,46.173845556849045,64.15567282321899
11.000,1.1977,0.02703,0.01908,-0.0088,0.1222,1.0000,n2415-il,15,29.5,2,39.6,200000,44.31002589715131,64.15567282321899
11.250,1.2068,0.02821,0.02028,-0.0071,0.1153,1.0000,n2415-il,15,29.5,2,39.6,200000,42.77915632754343,64.15567282321899
11.500,1.2147,0.02957,0.02165,-0.0053,0.1094,1.0000,n2415-il,15,29.5,2,39.6,200000,41.078796077105174,64.15567282321899
11.750,1.2233,0.03088,0.02298,-0.0038,0.1039,1.0000,n2415-il,15,29.5,2,39.6,200000,39.61463730569948,64.15567282321899
12.000,1.2304,0.03242,0.02450,-0.0022,0.0992,1.0000,n2415-il,15,29.5,2,39.6,200000,37.95188155459593,64.15567282321899
12.250,1.2392,0.03380,0.02596,-0.0010,0.0946,1.0000,n2415-il,15,29.5,2,39.6,200000,36.66272189349113,64.15567282321899
12.500,1.2457,0.03546,0.02754,0.0004,0.0908,1.0000,n2415-il,15,29.5,2,39.6,200000,35.12972363226171,64.15567282321899
12.750,1.2540,0.03700,0.02921,0.0015,0.0871,1.0000,n2415-il,15,29.5,2,39.6,200000,33.891891891891895,64.15567282321899
13.000,1.2615,0.03860,0.03085,0.0025,0.0837,1.0000,n2415-il,15,29.5,2,39.6,200000,32.681347150259064,64.15567282321899
13.250,1.2698,0.04029,0.03243,0.0037,0.0806,1.0000,n2415-il,15,29.5,2,39.6,200000,31.51650533631174,64.15567282321899
13.500,1.2760,0.04207,0.03440,0.0046,0.0779,1.0000,n2415-il,15,29.5,2,39.6,200000,30.330401711433325,64.15567282321899
13.750,1.2826,0.04385,0.03625,0.0053,0.0751,1.0000,n2415-il,15,29.5,2,39.6,200000,29.249714937286203,64.15567282321899
14.000,1.2905,0.04557,0.03792,0.0061,0.0728,1.0000,n2415-il,15,29.5,2,39.6,200000,28.319069563309196,64.15567282321899
14.250,1.2975,0.04748,0.03991,0.0070,0.0705,1.0000,n2415-il,15,29.5,2,39.6,200000,27.327295703454087,64.15567282321899
14.500,1.3019,0.04957,0.04214,0.0075,0.0684,1.0000,n2415-il,15,29.5,2,39.6,200000,26.263869275771636,64.15567282321899
14.750,1.3077,0.05155,0.04416,0.0080,0.0663,1.0000,n2415-il,15,29.5,2,39.6,200000,25.367604267701264,64.15567282321899
15.000,1.3181,0.05314,0.04568,0.0087,0.0644,1.0000,n2415-il,15,29.5,2,39.6,200000,24.80429055325555,64.15567282321899
15.250,1.3220,0.05546,0.04814,0.0093,0.0628,1.0000,n2415-il,15,29.5,2,39.6,200000,23.836999639379734,64.15567282321899
15.500,1.3227,0.05808,0.05094,0.0095,0.0613,1.0000,n2415-il,15,29.5,2,39.6,200000,22.77376033057851,64.15567282321899
15.750,1.3256,0.06052,0.05348,0.0096,0.0597,1.0000,n2415-il,15,29.5,2,39.6,200000,21.903502974223397,64.15567282321899
16.000,1.3313,0.06264,0.05562,0.0098,0.0583,1.0000,n2415-il,15,29.5,2,39.6,200000,21.253192848020433,64.15567282321899
16.250,1.3455,0.06400,0.05688,0.0107,0.0566,1.0000,n2415-il,15,29.5,2,39.6,200000,21.0234375,64.15567282321899
16.500,1.3387,0.06760,0.06072,0.0102,0.0557,1.0000,n2415-il,15,29.5,2,39.6,200000,19.803254437869825,64.15567282321899
16.750,1.3343,0.07109,0.06442,0.0097,0.0546,1.0000,n2415-il,15,29.5,2,39.6,200000,18.769165846110564,64.15567282321899
17.000,1.3304,0.07460,0.06810,0.0090,0.0536,1.0000,n2415-il,15,29.5,2,39.6,200000,17.83378016085791,64.15567282321899
17.250,1.3288,0.07788,0.07150,0.0084,0.0526,1.0000,n2415-il,15,29.5,2,39.6,200000,17.062146892655367,64.15567282321899
17.500,1.3314,0.08059,0.07424,0.0080,0.0516,1.0000,n2415-il,15,29.5,2,39.6,200000,16.520660131529965,64.15567282321899
17.750,1.3475,0.08156,0.07510,0.0090,0.0504,1.0000,n2415-il,15,29.5,2,39.6,200000,16.521579205492888,64.15567282321899
18.000,1.3339,0.08656,0.08035,0.0073,0.0498,1.0000,n2415-il,15,29.5,2,39.6,200000,15.410120147874308,64.15567282321899
18.250,1.3168,0.09228,0.08633,0.0050,0.0493,1.0000,n2415-il,15,29.5,2,39.6,200000,14.269614217598612,64.15567282321899
18.500,1.2992,0.09830,0.09260,0.0023,0.0488,1.0000,n2415-il,15,29.5,2,39.6,200000,13.216683621566633,64.15567282321899
18.750,1.2802,0.10481,0.09935,-0.0008,0.0483,1.0000,n2415-il,15,29.5,2,39.6,200000,12.214483350825303,64.15567282321899
19.000,1.2592,0.11193,0.10670,-0.0045,0.0479,1.0000,n2415-il,15,29.5,2,39.6,200000,11.249888323059055,64.15567282321899
19.250,1.2332,0.12028,0.11530,-0.0093,0.0476,1.0000,n2415-il,15,29.5,2,39.6,200000,10.252743598270703,64.15567282321899
-18.750,-1.1438,0.08632,0.08287,-0.0459,1.0000,0.0229,n2415-il,15,29.5,2,39.6,1000000,-13.250695088044486,103.04444444444445
-18.500,-1.1662,0.07941,0.07585,-0.0495,1.0000,0.0230,n2415-il,15,29.5,2,39.6,1000000,-14.685807832766654,103.04444444444445
-18.250,-1.1892,0.07253,0.06885,-0.0532,1.0000,0.0231,n2415-il,15,29.5,2,39.6,1000000,-16.395974079691165,103.04444444444445
-18.000,-1.2114,0.06590,0.06210,-0.0567,1.0000,0.0232,n2415-il,15,29.5,2,39.6,1000000,-18.382397572078908,103.04444444444445
-17.750,-1.2307,0.05963,0.05571,-0.0601,1.0000,0.0233,n2415-il,15,29.5,2,39.6,1000000,-20.63894013080664,103.04444444444445
-17.500,-1.2461,0.05394,0.04989,-0.0632,1.0000,0.0234,n2415-il,15,29.5,2,39.6,1000000,-23.101594364108266,103.04444444444445
-17.250,-1.2573,0.04885,0.04468,-0.0661,1.0000,0.0235,n2415-il,15,29.5,2,39.6,1000000,-25.737973387922214,103.04444444444445
-17.000,-1.2641,0.04452,0.04022,-0.0686,1.0000,0.0237,n2415-il,15,29.5,2,39.6,1000000,-28.39398023360288,103.04444444444445
-16.750,-1.2668,0.04081,0.03640,-0.0706,1.0000,0.0238,n2415-il,15,29.5,2,39.6,1000000,-31.041411418769908,103.04444444444445
-16.500,-1.2660,0.03772,0.03320,-0.0721,1.0000,0.0240,n2415-il,15,29.5,2,39.6,1000000,-33.56309650053023,103.04444444444445
-16.250,-1.2747,0.03381,0.02917,-0.0737,1.0000,0.0243,n2415-il,15,29.5,2,39.6,1000000,-37.701863354037265,103.04444444444445
-16.000,-1.2778,0.03089,0.02616,-0.0743,1.0000,0.0246,n2415-il,15,29.5,2,39.6,1000000,-41.36613790870832,103.04444444444445
-15.750,-1.2758,0.02874,0.02394,-0.0742,1.0000,0.0250,n2415-il,15,29.5,2,39.6,1000000,-44.3910925539318,103.04444444444445
-15.500,-1.2707,0.02708,0.02222,-0.0737,1.0000,0.0253,n2415-il,15,29.5,2,39.6,1000000,-46.92392909896603,103.04444444444445
-15.250,-1.2634,0.02576,0.02084,-0.0727,1.0000,0.0257,n2415-il,15,29.5,2,39.6,1000000,-49.04503105590062,103.04444444444445
-15.000,-1.2550,0.02465,0.01966,-0.0714,1.0000,0.0261,n2415-il,15,29.5,2,39.6,1000000,-50.912778904665316,103.04444444444445
-14.750,-1.2462,0.02370,0.01865,-0.0698,1.0000,0.0265,n2415-il,15,29.5,2,39.6,1000000,-52.58227848101266,103.04444444444445
-14.500,-1.2375,0.02291,0.01780,-0.0677,1.0000,0.0269,n2415-il,15,29.5,2,39.6,1000000,-54.015713662156266,103.04444444444445
-14.250,-1.2303,0.02228,0.01712,-0.0650,1.0000,0.0273,n2415-il,15,29.5,2,39.6,1000000,-55.21992818671454,103.04444444444445
-14.000,-1.2273,0.02182,0.01659,-0.0611,1.0000,0.0275,n2415-il,15,29.5,2,39.6,1000000,-56.24656278643447,103.04444444444445
-13.750,-1.2306,0.02102,0.01574,-0.0564,1.0000,0.0281,n2415-il,15,29.5,2,39.6,1000000,-58.54424357754519,103.04444444444445
-13.500,-1.2282,0.02038,0.01507,-0.0524,1.0000,0.0286,n2415-il,15,29.5,2,39.6,1000000,-60.26496565260059,103.04444444444445
-13.250,-1.2222,0.01986,0.01453,-0.0489,1.0000,0.0291,n2415-il,15,29.5,2,39.6,1000000,-61.54078549848943,103.04444444444445
-13.000,-1.2139,0.01942,0.01405,-0.0457,1.0000,0.0296,n2415-il,15,29.5,2,39.6,1000000,-62.50772399588053,103.04444444444445
-12.750,-1.2025,0.01899,0.01358,-0.0430,0.9999,0.0302,n2415-il,15,29.5,2,39.6,1000000,-63.322801474460235,103.04444444444445
-12.500,-1.1725,0.01847,0.01302,-0.0440,0.9987,0.0310,n2415-il,15,29.5,2,39.6,1000000,-63.481321061180296,103.04444444444445
-12.250,-1.1424,0.01795,0.01245,-0.0450,0.9973,0.0317,n2415-il,15,29.5,2,39.6,1000000,-63.64345403899722,103.04444444444445
-12.000,-1.1136,0.01719,0.01168,-0.0460,0.9957,0.0329,n2415-il,15,29.5,2,39.6,1000000,-64.78184991273996,103.04444444444445
-11.750,-1.0822,0.01670,0.01117,-0.0472,0.9945,0.0340,n2415-il,15,29.5,2,39.6,1000000,-64.80239520958084,103.04444444444445
-11.500,-1.0496,0.01628,0.01072,-0.0486,0.9935,0.0351,n2415-il,15,29.5,2,39.6,1000000,-64.47174447174449,103.04444444444445
-11.250,-1.0196,0.01587,0.01026,-0.0493,0.9916,0.0361,n2415-il,15,29.5,2,39.6,1000000,-64.24700693131696,103.04444444444445
-11.000,-0.9908,0.01528,0.00967,-0.0500,0.9892,0.0376,n2415-il,15,29.5,2,39.6,1000000,-64.84293193717278,103.04444444444445
-10.750,-0.9592,0.01487,0.00925,-0.0511,0.9873,0.0390,n2415-il,15,29.5,2,39.6,1000000,-64.50571620712846,103.04444444444445
